Unnamed: 0,Species,NCBI Taxon ID,Order,Family,Genus,envelope,circular,double_stranded,rna,segmented,positive_sense,negative_sense,size,gc,genes,budding,lysis,release_other,cytoplasm,CE_clathrin,CE_receptor,CE_glycoproteins,CE_other
0,Orthobunyavirus matruhense,3052419,Bunyavirales,Peribunyaviridae,Orthobunyavirus,True,False,False,True,True,False,True,12220.0,36.5,3.0,True,False,False,True,False,True,False,False
97,Orthobunyavirus mermetense,3052421,Bunyavirales,Peribunyaviridae,Orthobunyavirus,True,False,False,True,True,False,True,12332.0,36.0,3.0,True,False,False,True,False,True,False,False
5,Orthobunyavirus sedlecense,3052438,Bunyavirales,Peribunyaviridae,Orthobunyavirus,True,False,False,True,True,False,True,12532.0,36.0,4.0,True,False,False,True,False,True,False,False
131,Orthobunyavirus teteense,3052448,Bunyavirales,Peribunyaviridae,Orthobunyavirus,True,False,False,True,True,False,True,12187.0,37.0,3.0,True,False,False,True,False,True,False,False
2,Orthobunyavirus thimiriense,3052449,Bunyavirales,Peribunyaviridae,Orthobunyavirus,True,False,False,True,True,False,True,12418.0,36.5,4.0,True,False,False,True,False,True,False,False
178,Orthoflavivirus cacipacoreense,3052463,Amarillovirales,Flaviviridae,Orthoflavivirus,True,False,False,True,False,True,False,10284.0,49.5,1.0,True,False,False,False,True,False,False,False
1092,Orthoflavivirus encephalitidis,3052465,Amarillovirales,Flaviviridae,Orthoflavivirus,True,False,False,True,False,True,False,,,,True,False,False,False,True,False,False,False
1750,Orthoflavivirus louisense,3052468,Amarillovirales,Flaviviridae,Orthoflavivirus,True,False,False,True,False,True,False,,,,True,False,False,False,True,False,False,False
1476,Orthonairovirus bushkeyense,3052510,Bunyavirales,Nairoviridae,Orthonairovirus,True,False,False,True,True,False,True,,,,True,False,False,True,False,False,True,False
108,Orthonairovirus tunisense,3052539,Bunyavirales,Nairoviridae,Orthonairovirus,True,False,False,True,True,False,True,18977.0,41.5,3.0,True,False,False,True,False,False,True,False
11,Paraavulavirus hongkongense,3052593,Mononegavirales,Paramyxoviridae,Paraavulavirus,True,False,False,True,True,False,True,15054.0,47.0,6.0,True,False,False,True,False,False,True,False
198,Paraavulavirus wisconsinense,3052594,Mononegavirales,Paramyxoviridae,Paraavulavirus,True,False,False,True,True,False,True,16182.0,42.0,6.0,True,False,False,True,False,False,True,False
1200,Phlebovirus toscanaense,3052686,Bunyavirales,Phenuiviridae,Phlebovirus,True,False,True,True,True,False,False,,,,True,False,False,True,False,False,True,False
87,Uukuvirus uriae,3052810,Bunyavirales,Phenuiviridae,Uukuvirus,True,False,True,True,True,False,False,11455.0,42.5,4.0,True,False,False,True,False,True,False,False
69,Chaphamaparvovirus anseriform1,3059857,Piccovirales,Parvoviridae,Chaphamaparvovirus,False,False,False,False,False,False,False,4382.0,40.5,4.0,False,True,False,False,True,False,False,False
70,Chaphamaparvovirus anseriform2,3059858,Piccovirales,Parvoviridae,Chaphamaparvovirus,False,False,False,False,False,False,False,4302.0,39.5,4.0,False,True,False,False,True,False,False,False
71,Chaphamaparvovirus anseriform3,3059859,Piccovirales,Parvoviridae,Chaphamaparvovirus,False,False,False,False,False,False,False,4387.0,39.0,4.0,False,True,False,False,True,False,False,False
68,Chaphamaparvovirus anseriform4,3059860,Piccovirales,Parvoviridae,Chaphamaparvovirus,False,False,False,False,False,False,False,4323.0,39.0,4.0,False,True,False,False,True,False,False,False
73,Chaphamaparvovirus anseriform5,3059861,Piccovirales,Parvoviridae,Chaphamaparvovirus,False,False,False,False,False,False,False,4231.0,41.0,4.0,False,True,False,False,True,False,False,False
74,Chaphamaparvovirus anseriform6,3059862,Piccovirales,Parvoviridae,Chaphamaparvovirus,False,False,False,False,False,False,False,4087.0,41.0,4.0,False,True,False,False,True,False,False,False
1352,Chaphamaparvovirus avian1,3059863,Piccovirales,Parvoviridae,Chaphamaparvovirus,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
1460,Chaphamaparvovirus gruiform1,3059865,Piccovirales,Parvoviridae,Chaphamaparvovirus,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
1461,Chaphamaparvovirus gruiform2,3059866,Piccovirales,Parvoviridae,Chaphamaparvovirus,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
1462,Chaphamaparvovirus gruiform3,3059867,Piccovirales,Parvoviridae,Chaphamaparvovirus,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
1463,Chaphamaparvovirus gruiform4,3059868,Piccovirales,Parvoviridae,Chaphamaparvovirus,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
72,Chaphamaparvovirus strigiform1,3059872,Piccovirales,Parvoviridae,Chaphamaparvovirus,False,False,False,False,False,False,False,4219.0,41.0,3.0,False,True,False,False,True,False,False,False
81,Cyclovirus cervienka,3059916,Cirlivirales,Circoviridae,Cyclovirus,False,True,True,False,False,False,False,1829.0,39.5,2.0,False,True,False,False,True,False,False,False
82,Cyclovirus liepsnele,3059924,Cirlivirales,Circoviridae,Cyclovirus,False,True,True,False,False,False,False,1846.0,39.0,2.0,False,True,False,False,True,False,False,False
77,Cyclovirus pettirosso,3059936,Cirlivirales,Circoviridae,Cyclovirus,False,True,True,False,False,False,False,1939.0,49.0,2.0,False,True,False,False,True,False,False,False
80,Cyclovirus prihor,3059938,Cirlivirales,Circoviridae,Cyclovirus,False,True,True,False,False,False,False,1930.0,34.5,2.0,False,True,False,False,True,False,False,False
78,Cyclovirus punarinta,3059940,Cirlivirales,Circoviridae,Cyclovirus,False,True,True,False,False,False,False,1806.0,38.5,2.0,False,True,False,False,True,False,False,False
79,Cyclovirus rudzik,3059942,Cirlivirales,Circoviridae,Cyclovirus,False,True,True,False,False,False,False,1882.0,42.0,2.0,False,True,False,False,True,False,False,False
76,Cyclovirus totoi,3059946,Cirlivirales,Circoviridae,Cyclovirus,False,True,True,False,False,False,False,1916.0,40.5,2.0,False,True,False,False,True,False,False,False
1353,Dependoparvovirus avian2,3059966,Piccovirales,Parvoviridae,Dependoparvovirus,False,False,True,False,True,False,False,,,,False,True,False,False,True,False,False,False
65,Iltovirus psittacidalpha5,3060048,Herpesvirales,Orthoherpesviridae,Iltovirus,True,True,False,False,False,False,False,120899.0,43.5,81.0,True,False,False,False,False,False,True,False
7,Orthobunyavirus balagoduense,3060464,Bunyavirales,Peribunyaviridae,Orthobunyavirus,True,False,False,True,True,False,True,12557.0,36.5,3.0,True,False,False,True,False,True,False,False
10,Orthobunyavirus bobayaense,3060467,Bunyavirales,Peribunyaviridae,Orthobunyavirus,True,False,False,True,True,False,True,12536.0,36.0,3.0,True,False,False,True,False,True,False,False
518,Goose parvovirus SDDY21,3062345,Piccovirales,Parvoviridae,,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
519,Goose parvovirus SDJN21,3062346,Piccovirales,Parvoviridae,,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
520,Goose parvovirus SDWF22,3062347,Piccovirales,Parvoviridae,,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
478,Swan goose coronavirus,3064243,Nidovirales,Coronaviridae,Gammacoronavirus,True,False,False,True,False,True,False,,,,True,False,False,True,False,False,True,False
515,Bird calicivirus,3069714,Picornavirales,Caliciviridae,,False,False,False,True,False,True,False,,,,False,True,False,True,False,True,False,False
513,Zoothera dauma adenovirus,3073259,Rowavirales,Adenoviridae,,False,False,True,False,False,False,False,,,,False,True,False,False,False,False,True,False
511,Strix nebulosa herpesvirus,3074439,Herpesvirales,,,True,False,True,False,False,False,False,,,,True,True,True,False,False,False,True,False
512,kestrel polyomavirus 1,3074466,Sepolyvirales,Polyomaviridae,Gammapolyomavirus,False,True,True,False,True,False,False,,,,False,True,False,False,False,True,False,False
493,Grus nigricollis-associatied genomovirus,3077354,Geplafuvirales,Genomoviridae,,False,True,False,False,False,True,True,,,,False,False,True,False,False,True,False,False
510,Tetrao urogallus alphaherpesvirus 1,3077833,Herpesvirales,Orthoherpesviridae,,True,False,True,False,False,False,False,,,,True,False,False,False,False,False,True,False
440,Pigeon astrovirus,3079711,Stellavirales,Astroviridae,,False,False,False,True,False,True,False,,,,False,False,True,True,False,True,False,False
334,Anatid alphaherpesvirus 2,3080522,Herpesvirales,Orthoherpesviridae,,True,False,True,False,False,False,False,,,,True,False,False,False,False,False,True,False
509,Columba livia papillomavirus 1,3080879,Zurhausenvirales,Papillomaviridae,,False,True,True,False,False,False,False,,,,False,False,True,False,False,True,False,False
496,Yellow-eyed penguin megrivirus,3085107,Picornavirales,Picornaviridae,Megrivirus,False,False,False,True,False,True,False,,,,False,True,False,True,False,True,False,False
497,Yellow-eyed penguin picornavirus,3085108,Picornavirales,Picornaviridae,,False,False,False,True,False,True,False,,,,False,True,False,True,False,True,False,False
503,Canary chaphamaparvovirus 1,3085220,Piccovirales,Parvoviridae,Chaphamaparvovirus,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
504,Canary chaphamaparvovirus 2,3085221,Piccovirales,Parvoviridae,Chaphamaparvovirus,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
502,Canary dependoparvovirus 1,3085222,Piccovirales,Parvoviridae,Dependoparvovirus,False,False,True,False,True,False,False,,,,False,True,False,False,True,False,False,False
505,Canary dependoparvovirus 2,3085223,Piccovirales,Parvoviridae,Dependoparvovirus,False,False,True,False,True,False,False,,,,False,True,False,False,True,False,False,False
499,Psittaciform chaphamaparvovirus 4,3090915,Piccovirales,Parvoviridae,Chaphamaparvovirus,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
500,Psittaciform chaphamaparvovirus 5,3090916,Piccovirales,Parvoviridae,Chaphamaparvovirus,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
501,Psittaciform chaphamaparvovirus 6,3090917,Piccovirales,Parvoviridae,Chaphamaparvovirus,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
487,Mute swan associated circo-like virus,3104762,Cirlivirales,Circoviridae,,False,True,True,False,False,False,False,,,,False,True,False,False,False,True,False,False
488,Chaphamaparvovirus anseriform 7,3104763,Piccovirales,Parvoviridae,Chaphamaparvovirus,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
489,Chaphamaparvovirus anseriform 8,3104764,Piccovirales,Parvoviridae,Chaphamaparvovirus,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
490,Chaphamaparvovirus anseriform 9,3104765,Piccovirales,Parvoviridae,Chaphamaparvovirus,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
491,Sturnus papillomavirus,3106067,Zurhausenvirales,Papillomaviridae,,False,True,True,False,False,False,False,,,,False,False,True,False,False,True,False,False
492,Thinornis picornavirus,3106068,Picornavirales,Picornaviridae,,False,False,False,True,False,True,False,,,,False,True,False,True,False,True,False,False
483,Anas platyrhynchos papillomavirus 3,3112618,Zurhausenvirales,Papillomaviridae,,False,True,True,False,False,False,False,,,,False,False,True,False,False,True,False,False
442,Comazfec virus 1,3112648,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
443,Comazfec virus 2,3112649,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
444,Comazfec virus 3,3112650,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
445,Comazfec virus 4,3112651,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
446,Comazfec virus 5,3112652,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
447,Comazfec virus 6,3112653,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
448,Comazfec virus 7,3112654,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
449,Comazfec virus 8,3112655,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
450,Comazfec virus 9,3112656,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
451,Comazfec virus 10,3112657,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
452,Comazfec virus 11,3112658,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
453,Comazfec virus 12,3112659,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
454,Comazfec virus 13,3112660,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
455,Comazfec virus 14,3112661,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
456,Comazfec virus 15,3112662,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
457,Comazfec virus 16,3112663,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
458,Comazfec virus 17,3112664,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
459,Malazfec virus 1,3112667,,,,True,True,False,False,True,False,False,39041.0,34.5,,True,True,True,True,True,True,True,True
460,Malazfec virus 9,3112675,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
461,Malazfec virus 10,3112676,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
462,Malazfec virus 11,3112677,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
463,Malazfec virus 12,3112678,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
464,Malazfec virus 13,3112679,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
465,Malazfec virus 14,3112680,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
466,Malazfec virus 15,3112681,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
467,Malazfec virus 16,3112682,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
468,Malazfec virus 17,3112683,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
469,Malazfec virus 18,3112684,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
470,Malazfec virus 19,3112685,Geplafuvirales,Genomoviridae,,True,True,False,False,True,False,False,,,,False,False,True,False,False,True,False,False
471,Malazfec virus 20,3112686,Geplafuvirales,Genomoviridae,,True,True,False,False,True,False,False,,,,False,False,True,False,False,True,False,False
472,Malazfec virus 21,3112687,Geplafuvirales,Genomoviridae,,True,True,False,False,True,False,False,,,,False,False,True,False,False,True,False,False
473,Malazfec virus 22,3112688,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
474,Malazfec virus 23,3112689,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
475,Malazfec virus 24,3112690,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
476,Malazfec virus 25,3112691,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
